step,cwnd,rtt,srtt,rtt_dev,lost,in_flight,delivery_rate,crt_proto_id,thruput,loss_rate,srtt_avg_10,srtt_min_10,srtt_max_10,srtt_avg_200,srtt_min_200,srtt_max_200,srtt_avg_1000,srtt_min_1000,srtt_max_1000,rtt_dev_avg_10,rtt_dev_min_10,rtt_dev_max_10,rtt_dev_avg_200,rtt_dev_min_200,rtt_dev_max_200,rtt_dev_avg_1000,rtt_dev_min_1000,rtt_dev_max_1000,lost_avg_10,lost_min_10,lost_max_10,lost_avg_200,lost_min_200,lost_max_200,lost_avg_1000,lost_min_1000,lost_max_1000,in_flight_avg_10,in_flight_min_10,in_flight_max_10,in_flight_avg_200,in_flight_min_200,in_flight_max_200,in_flight_avg_1000,in_flight_min_1000,in_flight_max_1000,thruput_avg_10,thruput_min_10,thruput_max_10,thruput_avg_200,thruput_min_200,thruput_max_200,thruput_avg_1000,thruput_min_1000,thruput_max_1000,arm_0,arm_1,arm_2,arm_3,arm_4,arm_5,arm_6,arm_7,arm_8,arm_9,arm_10,reward
82,58.272340425531915,54.19269787234043,443966.91914893617,3221.7659574468084,0.0,53.97021276595745,55.35744680851064,2.0,11.401988157446812,0.0,443785.52936170227,440539.42127659573,447262.10638297873,430916.7783404258,401482.170212766,459669.2,328345.92147659557,201624.0,583787.0510638298,3223.5851063829787,2165.4553191489363,4445.5191489361705,3577.2043191489365,906.8,11591.6,7059.199293617022,383.5744680851064,53478.85106382979,0.0,0.0,0.0,0.0,0.0,0.0,0.18251489361702117,0.0,10.48936170212766,53.989361702127624,52.97446808510638,54.94468085106383,53.01331914893616,48.62978723404255,57.829787234042556,40.59074042553192,22.251063829787235,72.12340425531914,11.401908340425534,11.205404638297875,11.586312340425504,11.410745191489362,10.437720042553224,11.814026127659625,11.045123829787235,5.926821446808532,12.584460000000028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398.945473949644
83,52.87640449438202,46.34849438202248,378087.38764044945,4557.112359550561,0.0,41.662921348314605,47.07865168539326,2.0,11.226829707865173,0.0,377523.9505617977,372811.0786516854,382325.5,398422.97873595485,368413.47191011236,437820.0449438202,383221.1008651686,210614.58988764044,482996.0449438202,4263.327528089889,2942.2191011235955,5879.6292134831465,4007.5450842696623,687.3370786516854,10111.58426966292,5043.331550561799,235.0,48516.393258426964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8370786516854,40.5,45.28651685393258,47.32977528089889,39.41011235955056,54.08426966292135,46.62311797752806,21.971910112359552,58.0,11.248123033707863,10.908809943820204,11.573626067415729,11.234998595505616,10.151222528089898,11.940612640449398,11.207954325842694,6.329390000000002,12.56325382022475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2719.4345782825994
84,62.283261802575105,35.90538626609442,296725.0686695279,4084.8111587982835,0.0,35.94849785407725,37.11158798283262,2.0,11.190184304721024,0.0,296356.5497854078,291854.0557939914,301121.7210300429,285121.4045493565,242542.0128755365,362393.1502145923,379705.9824034334,230586.0,468016.0,4283.881974248928,2872.467811158798,5830.094420600858,6929.426309012878,1172.4077253218884,36002.98283261803,5465.009819742491,235.0,79123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.82746781115876,34.648068669527895,37.23605150214592,33.24839055793992,22.888412017167383,40.257510729613735,44.40160944206007,2.0,58.0,11.186649012875534,10.730108841201735,11.5973555364807,10.765198497854074,7.304316437768246,12.14633467811156,11.023387725321887,3.736909999999992,12.180652660944157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3487.505319645172
85,63.65145228215768,36.73926556016598,301019.07468879665,3937.8713692946058,0.0,37.59751037344398,37.75103734439834,2.0,11.388606344398344,0.0,298831.89004149404,294959.1452282158,302881.70539419085,283449.89041493786,232373.9377593361,428720.14937759336,319814.8817842324,213197.0,566183.0,3946.5522821576774,2700.8921161825724,5415.2863070539415,10098.863630705398,1446.2240663900416,48758.751037344395,8574.766933609957,643.8423236514523,79123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.30373443983403,36.2655601659751,38.66804979253112,33.61026970954359,24.365145228215766,43.261410788381745,36.573473029045665,2.0,54.087136929460584,11.386301203319498,11.03884307053942,11.711388174273862,10.826593651452288,6.645586846473041,12.22844170124489,10.781122074688803,3.736909999999991,12.294289999999966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3530.2923640730382
86,59.48936170212766,52.937212765957426,431832.6553191489,4089.5829787234043,0.0,52.54893617021276,54.05957446808511,2.0,11.367193119148938,0.0,431174.55191489385,426539.9063829787,436050.1021276596,438295.72612765944,410820.9914893617,470051.94468085107,346516.2468170211,213197.0,566183.0,3970.2599999999998,2646.8,5559.144680851064,3964.525,999.6212765957447,13380.429787234043,6860.869382978728,758.0,71573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.565957446808504,51.40851063829787,53.672340425531914,53.13621276595741,48.99574468085106,58.93191489361702,41.918289361702115,21.0,59.0,11.345033276595744,11.071203021276599,11.598233191489372,11.348882382978728,10.047977319148938,11.836324595744692,11.135853872340427,5.52879,12.29428999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440.874240133137
87,59.782101167315176,55.89667315175098,454122.9377431907,4522.735408560311,0.5097276264591439,64.08949416342412,56.762645914396884,2.0,11.244584638132295,0.004396887159533076,454217.52529182896,448698.31906614784,459925.1673151751,455220.80068093387,421553.07782101166,495652.626459144,417037.6387626457,284942.9727626459,495832.7626459144,4480.191050583657,3206.910505836576,6072.334630350195,4323.87793774319,1084.8482490272374,11894.739299610896,4206.386132295719,758.0,16556.408560311284,0.5097276264591439,0.36964980544747084,0.6498054474708171,0.5070622568093389,0.0,1.9377431906614786,0.12068482490272389,0.0,1.9377431906614786,64.22062256809335,59.71206225680934,68.9727626459144,66.12365758754869,51.60700389105058,114.63035019455253,53.74209338521397,34.3852140077821,116.0,11.242734824902728,10.95049319066149,11.506955486381338,11.268165680933858,9.905540700389137,11.9159681322957,11.343920661478599,9.506157431906656,12.305170000000054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253.206878969911
88,60.082644628099175,55.96810743801653,454991.0785123967,3166.6404958677685,0.028925619834710745,57.1198347107438,56.86776859504132,2.0,11.3582229876033,0.0,455494.5396694213,451758.4214876033,459439.0991735537,453534.1851033054,437898.6198347107,483152.9834710744,444558.2264132228,402021.0,496698.0,3191.061570247932,2129.0495867768595,4404.330578512397,3206.345805785125,553.8099173553719,10253.495867768595,3991.5444586776853,400.0,13674.42561983471,0.047520661157024795,0.028925619834710745,0.06611570247933884,0.07301652892561976,0.0,0.8512396694214877,0.18091322314049538,0.0,2.0,57.41942148760331,54.97107438016529,60.252066115702476,57.591219008264446,52.50826446280992,103.1900826446281,58.14760743801654,47.0,116.0,11.357231115702476,11.089842107437999,11.594718925619842,11.384755371900827,10.280481074380168,12.015756157024757,11.320745495867774,9.827900000000032,12.305170000000052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.0489081169885
89,61.606425702811244,52.439526104417645,426983.1325301205,4543.70281124498,0.0,51.606425702811244,53.377510040160644,2.0,11.302221883534129,0.0,427050.49036144634,422370.8554216867,431855.3052208835,434810.9655823291,407017.1646586345,471910.7228915663,448079.7826586345,406417.3453815261,490910.9156626506,4526.677911646585,3300.9076305220883,5935.734939759036,4387.967570281125,349.9759036144578,11888.81124497992,3749.7722088353444,305.2409638554217,11920.164658634538,0.0,0.0,0.0,0.05200803212851407,0.0,0.3654618473895582,0.0961485943775103,0.0,1.5943775100401607,51.65983935742974,50.273092369477915,53.23694779116466,54.199738955823285,48.27710843373494,76.6987951807229,56.89532931726905,48.273092369477915,111.59437751004016,11.305204578313251,10.997664738955802,11.583804658634532,11.27407975903615,10.094463493975901,11.884082971887523,11.339404176706825,9.972978634538174,12.024550000000053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2435.9531547862944
90,60.712446351931334,43.98112875536482,363542.8969957082,3990.077253218884,0.0,43.55793991416309,45.12017167381974,2.0,11.32526674678111,0.0,362985.09270386246,358578.5150214592,367622.2703862661,360112.0671888415,344728.0042918455,395486.3433476395,418686.37549785426,344728.0042918455,485991.37339055794,3964.970386266098,2607.9957081545062,5617.399141630901,4482.745515021458,1001.3218884120172,14644.965665236052,4186.061849785408,305.0,15171.69957081545,0.0,0.0,0.0,0.0,0.0,0.0,0.03735622317596578,0.0,1.0,43.598712446351946,42.58369098712446,44.84549356223176,43.15667381974249,40.09442060085837,50.36909871244635,51.575626609442025,40.0,110.16738197424893,11.321996995708151,11.007027124463521,11.604830729613735,11.273597725321892,9.819274120171622,11.872157682403454,11.28711077253219,9.807680686695228,12.00226484978544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.2887075945932
91,58.289256198347104,53.85171487603307,438017.1033057851,2930.7314049586776,0.0,53.731404958677686,54.917355371900825,2.0,11.419111991735535,0.0,437598.9057851242,434377.3925619835,441014.6652892562,423518.86026859516,399208.7190082645,456761.0619834711,393658.8740785125,344429.0,462094.5082644628,2954.732231404958,1998.6239669421489,4179.061983471074,3452.615929752064,738.5371900826447,11786.107438016528,4123.445731404957,571.7231404958678,15215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.699173553719014,52.731404958677686,54.599173553719005,52.11985537190083,48.40495867768595,57.33057851239669,47.6610702479339,40.0,57.47520661157025,11.42036070247933,11.20024123966943,11.62287814049587,11.436412355371889,10.19992165289254,11.821273925619893,11.331068099173542,9.782819999999948,11.990220000000013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.392212840465
92,61.87665198237885,57.581057268722425,470223.0396475771,10081.436123348018,0.0,52.1057268722467,55.220264317180614,2.0,10.737401497797364,0.0,468531.71497797384,455251.59911894274,480301.13656387664,445854.74581497797,420033.0660792952,509777.3436123348,419435.1362378854,351771.9339207048,511894.63876651984,9552.583700440526,5441.9471365638765,14592.030837004406,4896.889691629955,726.7753303964757,22908.977973568282,3883.8296563876656,605.0,25193.722466960353,0.0,0.0,0.0,0.1194493392070488,0.0,0.775330396475771,0.033999999999999864,0.0,1.0,52.60704845814979,50.607929515418505,55.05726872246696,57.44709251101325,47.67400881057269,97.96035242290749,52.13457709251101,40.731277533039645,109.0,10.827926607929523,10.358911145374453,11.23476995594714,11.28433797356828,9.854878810572673,11.93019863436123,11.380616255506604,9.541818414096918,12.020680000000048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.252197138418
93,66.85981308411215,35.38983177570091,282193.2663551402,12110.990654205607,0.0,35.68691588785047,34.75233644859813,2.0,10.924272570093459,0.0,281392.25981308415,265197.2102803738,300933.4205607477,262034.35661214933,201168.81308411216,582867.1355140187,398011.57157009357,200671.0,724688.0,13692.873831775705,7663.911214953271,20184.794392523363,19018.151074766338,1088.3457943925234,132775.33177570094,9672.327471962615,605.0,138258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03399999999999987,0.0,1.0,35.11028037383175,33.345794392523366,37.02803738317757,28.848738317757014,19.299065420560748,41.94859813084112,47.3304018691589,19.0,109.0,10.855615560747674,10.048220000000011,11.621086775700926,10.25620102803737,4.222568738317755,12.659624205607448,10.888297943925227,3.999009999999999,12.665814018691565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3372.147457746788
94,75.76724137931035,42.3236637931035,344173.375,7794.331896551724,0.0,42.99568965517241,43.202586206896555,2.0,11.136108215517236,0.0,342127.8512931033,332531.1120689655,352126.5,311882.2683405173,251866.7068965517,506812.2931034483,346577.1505431036,200671.0,724688.0,7827.393965517238,4961.400862068966,10963.646551724138,11365.958728448275,1597.9525862068965,77587.0,14022.213534482757,717.9956896551724,138258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251336206896551,0.0,0.8103448275862069,42.66077586206896,40.99568965517241,44.74568965517241,37.33392241379311,26.254310344827587,52.797413793103445,40.19392672413792,19.0,99.70689655172414,11.12942801724139,10.558996810344812,11.672423448275866,10.755171853448285,5.688504353448271,12.64022047413791,10.546719870689659,3.2067799999999886,12.930319999999968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930.1079773766446
95,66.3495145631068,49.691679611650535,416848.3883495146,9966.174757281553,0.1407766990291262,51.79126213592233,50.74757281553398,2.0,10.753298485436897,0.001067961165048544,420965.1033980581,408318.5436893204,433786.6553398058,454442.06839805807,384696.854368932,499000.02427184465,353695.479014563,203803.06796116504,574923.0,9833.575728155345,6938.082524271845,12868.466019417476,5356.993131067962,1171.7281553398059,20456.47087378641,10525.992436893197,1009.3300970873786,137091.64077669903,0.1407766990291262,0.0970873786407767,0.18446601941747573,0.09995145631067939,0.0,0.7572815533980582,0.01999029126213588,0.0,0.7572815533980582,52.36553398058248,48.00485436893204,57.06310679611651,57.49233009708735,42.55339805825243,96.66019417475728,43.037354368932064,19.0,96.66019417475728,10.731742135922325,10.108880728155349,11.308255145631067,11.247351893203879,9.41348606796119,12.022095873786412,10.896521456310682,3.2067799999999895,12.932504563106768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.7074671684913
96,91.25706214689265,59.902290960451985,476817.9491525424,4619.4915254237285,435.1045197740113,533.6892655367232,60.686440677966104,2.0,11.355129929378542,0.718502824858756,475150.949717514,471418.47740112996,478917.58757062146,430698.82653954846,347478.7994350282,524812.0254237289,396610.02179378516,216367.0,632664.0,4638.0432203389855,3388.4180790960454,6044.09604519774,8127.239081920891,1189.8050847457628,42228.31073446327,8821.367906779662,864.8728813559322,109779.11299435029,432.5409604519774,419.1638418079096,445.88418079096044,348.6839689265537,132.9406779661017,589.361581920904,87.54835028248588,0.0,609.0706214689266,531.044915254237,517.1779661016949,544.8276836158192,433.50555084745736,198.8276836158192,668.5762711864406,145.61920621468934,19.96045197740113,687.0,11.353001299435027,11.094025423728814,11.627729378531065,11.249073672316378,9.191864661016986,12.518465480225979,11.112132231638428,5.090995338983079,13.155329999999987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.9416482660885
97,59.57983193277311,52.61285714285716,430454.6596638655,3742.953781512605,0.0,52.20168067226891,53.714285714285715,2.0,11.31701041176471,0.0,430327.70168067235,426104.9369747899,434827.243697479,434228.03207983205,408851.62605042016,475833.81512605044,434992.64239915967,223010.7857142857,613346.6932773109,3730.4970588235265,2521.415966386555,4973.899159663865,3924.38031512605,538.5588235294117,11013.126050420167,6709.260693277311,449.0,99709.63025210085,0.0,0.0,0.0,0.34483193277310936,0.0,3.7394957983193278,168.72300000000038,0.0,627.0,52.18403361344539,50.97478991596638,53.79831932773109,57.191743697478984,49.0672268907563,88.36974789915966,239.4899579831932,23.214285714285715,687.0,11.329044327731093,11.067358403361352,11.573081092436984,11.231471428571433,9.799354789915972,11.915871008403405,11.183501680672263,5.7640162605041825,13.079572815126044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.2858486925006
98,58.283400809716596,53.98266396761134,441719.8744939271,3325.161943319838,0.0,53.29959514170041,55.068825910931174,2.0,11.319324259109317,0.0,442556.5089068826,438542.2631578947,446857.1902834008,443457.0609514168,420760.4008097166,473595.028340081,451200.310554656,406915.8947368421,509151.0,3485.5538461538476,2480.7408906882592,4780.380566801619,3842.350000000001,792.8461538461538,12880.975708502025,3654.558408906882,449.0,13755.0,0.0,0.0,0.0,0.0,0.0,0.0,40.28308097165991,0.0,322.5587044534413,53.36680161943319,52.25910931174089,54.659919028340084,53.87688259109318,49.68421052631579,59.38461538461539,101.36873279352221,49.0,410.582995951417,11.324024817813768,11.063231133603233,11.546030688259094,11.344109919028343,9.950583117408874,11.816445263157899,11.302435627530368,9.684119999999941,11.969860000000025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.4862595359164
99,58.2092050209205,52.37595815899586,428377.2928870293,4155.55230125523,0.0,51.93723849372385,53.56485355648535,2.0,11.295871313807531,0.0,428679.3225941423,423927.64016736404,433552.2552301255,426690.7808786612,404427.09205020923,458848.7489539749,432987.6261799161,391999.0,476376.0,4144.293723849371,2891.092050209205,5635.598326359833,4061.1838702928894,646.6025104602511,14109.640167364018,3714.855238493723,347.0,14235.769874476988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.936820083681994,50.7907949790795,53.32217573221757,52.00479079497907,48.71548117154812,57.52301255230125,52.65070711297074,47.0,60.0,11.307807615062764,11.066622887029295,11.53649682008367,11.353531046025111,10.248227949790795,11.82202610878663,11.344893933054399,9.765190000000036,11.967025439330568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2436.1696542107547
100,64.55434782608695,29.712929347826087,249781.23369565216,17137.097826086956,0.0,25.668478260869566,27.402173913043477,2.0,9.785040646739127,0.0,250140.4119565216,232568.3097826087,270232.32608695654,276178.7868478261,201497.89673913043,486595.27173913043,393334.54952173884,201497.89673913043,544075.0,17168.019021739132,11360.516304347826,23455.505434782608,18041.503641304356,1924.8804347826087,76513.65217391304,7870.722695652176,347.0,76513.65217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.611413043478255,23.41304347826087,28.005434782608695,27.9036956521739,18.28804347826087,43.14673913043478,46.036967391304344,18.0,58.5,9.791683043478253,8.718154293478252,10.803140543478262,9.30819625,4.168066413043465,11.997253043478247,10.781324836956525,4.168066413043465,12.046589999999966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3222.40278892714
101,58.00854700854701,47.40299572649575,387063.04273504275,3961.440170940171,0.0,47.73504273504273,48.41025641025641,2.0,11.441382059829058,0.0,385198.0102564105,380890.8076923077,389649.58974358975,348153.0763675213,299263.55555555556,399632.52991452994,336757.88377350423,201048.0,544075.0,3885.1123931623915,2598.1153846153848,5390.752136752137,3932.6161965811953,612.8632478632478,13975.675213675213,9541.788675213673,536.8418803418804,85339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57179487179488,46.50854700854701,48.79059829059829,43.24925213675213,36.64529914529915,51.7991452991453,39.084192307692305,18.0,58.0,11.439947435897443,11.180494700854696,11.648066111111097,11.403703675213674,10.032702649572684,11.93025542735043,10.641951111111121,3.10637,12.227619999999993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2761.5391912090213
102,52.36538461538461,32.12914423076923,272331.5096153846,30309.81730769231,0.0,26.317307692307693,30.96153846153846,2.0,11.146002096153849,0.0,272016.9778846154,247803.67307692306,305396.125,369825.54706730787,231509.24038461538,684240.0,323497.56488461536,201048.0,684240.0,30070.519230769223,12892.048076923076,53809.03846153846,22442.804567307696,1049.0865384615386,162580.5,12520.538740384613,604.0,168327.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.242307692307687,22.76923076923077,29.76923076923077,33.94533653846152,6.884615384615385,57.11538461538461,35.762855769230775,6.884615384615385,58.0,11.135421923076924,10.651761346153846,11.65777846153847,9.545641538461538,2.0071599999999994,11.988530865384632,10.366044615384611,2.0071599999999994,12.227619999999977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3866.6875553130267
103,59.59832635983263,44.801949790794964,367831.3138075314,4211.506276150628,0.0,44.23430962343096,45.84100418410042,2.0,11.3209981297071,0.0,367357.28953974904,362811.330543933,372147.87447698746,350204.2117573219,314732.8912133891,385378.0251046025,344850.48760251066,223147.64853556486,684240.0,4229.44393305439,2905.5648535564856,5696.008368200837,4433.282782426775,724.7489539748954,12541.76569037657,9536.169615062765,483.9163179916318,266795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.251464435146474,43.19665271966527,45.65690376569037,42.50765690376571,38.21757322175732,49.06276150627615,39.79756485355651,0.0,58.0,11.323640041841006,10.986693849372365,11.594634895397514,11.36285958158996,10.292527154811713,11.893655774058619,11.005579832635986,2.0071599999999994,12.20476941422598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.7014698033745
104,76.36893203883496,39.8084368932039,355857.4563106796,36293.76699029126,0.0,29.02912621359223,34.12621359223301,2.0,8.216655475728158,0.0,359393.05631067965,319452.4466019418,403126.0,402088.17072815547,276020.0582524272,537689.5242718447,356968.7648349514,224508.46601941748,683246.3495145631,33672.96019417477,19369.368932038837,50702.0,10906.439126213592,670.0,76236.8640776699,10777.67041747573,338.0,266795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.328155339805818,26.475728155339805,34.47572815533981,46.46014563106796,25.42718446601942,57.0,40.52443689320387,0.0,57.66990291262136,8.427237572815532,6.829829805825239,10.429836601941743,10.839278640776705,5.89478252427184,11.897409611650504,10.892137572815535,2.0071599999999994,12.197109999999995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695.9578396882243
105,58.436974789915965,32.85628151260506,269621.91596638656,3424.8529411764707,0.0,33.134453781512605,33.96638655462185,2.0,11.344155638655456,0.0,268443.69831932767,264673.35714285716,272332.7226890756,261946.8814285713,212182.71848739494,372452.65546218486,339071.9949243698,203590.0,551891.8235294118,3571.7231092436955,2273.9789915966385,5077.294117647059,11957.157815126055,905.3403361344538,55396.21428571428,9973.554638655463,338.0,140744.79831932773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98571428571426,31.962184873949578,34.403361344537814,28.708823529411784,17.550420168067227,37.0,39.03692857142857,10.436974789915967,57.0,11.339639831932779,10.966263193277312,11.670225000000022,10.180299705882353,5.848422899159672,11.916965798319316,10.697156806722703,3.1374700000000058,12.029136722689138,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3916.750609560249
106,62.62264150943396,33.514735849056606,279799.9528301887,11894.344339622641,0.0,29.556603773584907,32.0188679245283,2.0,10.346173080188674,0.0,282669.8363207548,266367.80188679247,299300.2216981132,324649.4741509434,232826.2358490566,535363.0849056604,319741.65260849067,203590.0,552812.3254716981,11870.003773584907,6940.094339622641,17349.68396226415,11247.499669811328,1239.0424528301887,82419.87264150943,11157.371867924528,650.2216981132076,132055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.766509433962263,28.22641509433962,31.57547169811321,35.37540094339623,21.306603773584907,46.679245283018865,35.908773584905646,11.0,57.0,10.373457735849055,9.62829226415095,11.106955377358483,10.479869811320754,4.360301839622643,12.019545047169837,10.510549669811327,3.1374700000000053,12.118489999999984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3193.9174789367876
107,57.51440329218107,42.41301646090534,348662.8024691358,3482.3703703703704,0.0,42.99588477366255,43.51851851851852,2.0,11.406674975308645,0.0,347586.7872427985,343726.81893004116,351886.8024691358,324451.12117283937,292706.4938271605,364269.3868312757,299119.48723456793,211736.09465020575,553445.0,3526.8835390946488,2404.465020576132,4712.559670781893,3755.512037037038,537.9382716049382,12702.925925925925,5840.193572016459,348.0,89490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75843621399177,41.77777777777778,43.724279835390945,39.892551440329214,35.26337448559671,46.46913580246913,35.65055555555554,19.925925925925927,48.44855967078189,11.398996337448555,11.152827983539096,11.618786008230451,11.36864493827161,10.007285679012368,11.942708806584415,11.115703127572013,3.7122200000000016,12.118489999999966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3067.743128157988
108,57.855421686746986,50.135863453815276,409941.5381526104,3217.0963855421687,0.0,49.562248995983936,51.29317269076305,2.0,11.290085273092366,0.0,410110.24417670665,406483.016064257,413878.5863453815,415580.76622489945,392203.0200803213,445280.2008032129,344068.04629718856,224300.2730923695,489978.4257028112,3210.895983935739,2275.706827309237,4317.915662650603,3167.6670883534152,615.0602409638554,9723.4859437751,4408.472413654619,267.0,45787.6265060241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.59718875502008,48.63453815261044,50.795180722891565,50.20218875502004,46.678714859437754,54.83935742971887,41.65284337349398,23.97991967871486,55.0,11.309206907630521,11.016376867469896,11.57489634538152,11.332987188755018,10.235294738955805,11.835404377510088,11.272554377510042,6.70097710843375,12.111609999999958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.4118553806743
109,66.5829596412556,39.86468609865471,332504.3094170404,6865.847533632287,0.0,38.85201793721973,41.10313901345292,2.0,11.006744385650233,0.0,335477.68116591923,327343.40807174885,343758.45739910315,390648.21715246665,313457.89686098654,481270.34529147984,399683.97249327385,300860.3587443946,484006.4035874439,6913.604035874439,4953.304932735426,9117.82062780269,6349.383408071748,898.457399103139,23169.42600896861,3898.0429327354277,267.0,23198.502242152466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09865470852016,37.63677130044843,40.81165919282511,45.67109865470848,35.856502242152466,56.17937219730942,48.413964125560526,35.30493273542601,58.0,11.008713811659199,10.488321345291485,11.464138206278031,11.084811569506726,8.534110852017914,11.91896251121077,11.322028923766817,8.524901210762309,11.992189999999969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038.9910712577744
110,58.36134453781513,42.24952941176468,343258.6512605042,4455.1134453781515,0.0,42.260504201680675,43.19747899159664,2.0,11.351632764705888,0.0,341587.80168067233,336498.68487394956,346841.6092436975,292019.60903361335,236834.47899159664,357035.8991596639,353908.6381428571,205684.0,484620.0,4469.580252100841,2918.5420168067226,6308.504201680672,4326.1918907563,968.8277310924369,14091.70168067227,5152.955588235294,636.0,37858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.06386554621853,40.95798319327731,43.27731092436975,36.119579831932775,27.978991596638654,45.15966386554622,42.51440336134454,21.0,58.0,11.3562794117647,11.023783403361339,11.657435042016806,11.355489159663861,9.86263504201681,12.084840462184923,11.200813781512602,6.6896099999999725,12.185410000000038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3049.964602748191
111,66.02285714285715,31.58327428571428,282856.0857142857,20440.937142857143,0.0,29.097142857142856,30.805714285714284,2.0,9.781575942857149,0.0,286284.3308571429,269006.14285714284,309684.3771428571,356512.31685714284,244942.42857142858,632042.0,331923.2962171428,205684.0,632042.0,21065.749142857152,12104.011428571428,31454.17142857143,18662.195399999986,1133.3942857142856,174381.17714285714,8476.107502857147,699.0,174381.17714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1937142857143,26.86857142857143,31.571428571428573,37.952885714285706,15.365714285714287,54.29142857142857,38.82239999999998,15.291428571428572,56.93142857142857,9.736411942857144,8.739809885714301,10.765711028571438,10.073164114285722,2.688652742857133,12.034940057142828,10.946775257142857,2.688652742857133,12.23341640000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3029.4272075466156
